SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
"In accordance with local MLS rules, some MLS listings are not included in the download"
MLS Listing,,Single Family Residential,4842 Spring Ave,Dallas,TX,75210,270000,3,2.5,Frazier Fellowship West Ph 02,1509,3223,2012,2,179,,Active,,,https://www.redfin.com/TX/Dallas/4842-Spring-Ave-75210/home/30788261,NTREIS,20661584,N,Y,32.7765235,-96.739228
MLS Listing,,Single Family Residential,823 S Windomere Ave,Dallas,TX,75208,305000,3,2.0,Terrace Home,1320,8015,1923,2,231,,Active,,,https://www.redfin.com/TX/Dallas/823-S-Windomere-Ave-75208/home/30832403,NTREIS,20676735,N,Y,32.7378968,-96.8457656
MLS Listing,,Condo/Co-op,4312 Mckinney Ave #10,Dallas,TX,75205,895000,2,2.5,BRIGHTON LOFTS SOUTH CONDOMINIUMS,2394,,2001,2,374,400,Active,July-20-2024 12:00 PM,July-20-2024 02:00 PM,https://www.redfin.com/TX/Dallas/4312-McKinney-Ave-75205/unit-10/home/30731518,NTREIS,20674870,N,Y,32.8183238,-96.7892611
MLS Listing,,Condo/Co-op,3230 Elihu St #1,Dallas,TX,75210,351995,2,3.5,Exposition Park,1400,6499,2022,2,251,225,Active,,,https://www.redfin.com/TX/Dallas/3230-Elihu-St-75210/unit-1/home/190541117,NTREIS,20676511,N,Y,32.77727,-96.766542
MLS Listing,,Single Family Residential,6578 Axton Ln,Dallas,TX,75214,1750000,5,5.0,Ridgewood Park,3907,14985,1954,2,448,,Active,July-21-2024 01:00 PM,July-21-2024 04:00 PM,https://www.redfin.com/TX/Dallas/6578-Axton-Ln-75214/home/30869646,NTREIS,20676709,N,Y,32.8472156,-96.7470021
MLS Listing,,Single Family Residential,7306 Highland Glen Trl,Dallas,TX,75252,689999,3,2.5,Highland Square,2009,6534,1981,2,343,,Active,,,https://www.redfin.com/TX/Dallas/7306-Highland-Glen-Trl-75248/home/31926689,NTREIS,20674986,N,Y,32.9871214,-96.7812287
MLS Listing,,Single Family Residential,3432 Augusta Blvd,Rockwall,TX,75087,395000,3,2.0,Lakeside Village #2,1686,2701,1997,2,234,149,Active,July-21-2024 01:00 PM,July-21-2024 03:00 PM,https://www.redfin.com/TX/Rockwall/3432-Augusta-Blvd-75087/home/33912727,NTREIS,20657042,N,Y,32.8977867,-96.4763921
MLS Listing,,Single Family Residential,3850 Davila Dr,Dallas,TX,75220,1800000,4,4.5,Ridgecrest Village,4858,8364,2024,2,371,,Active,,,https://www.redfin.com/TX/Dallas/3850-Davila-Dr-75220/home/30911473,NTREIS,20674664,N,Y,32.8678945,-96.8508247
MLS Listing,,Single Family Residential,9641 Whitehurst Dr,Dallas,TX,75243,660000,4,3.0,Town Creek,2888,8625,1973,2,229,,Active,,,https://www.redfin.com/TX/Dallas/9641-Whitehurst-Dr-75243/home/31070648,NTREIS,20641752,N,Y,32.9015867,-96.7301053
MLS Listing,,Single Family Residential,10734 Coogan Dr,Dallas,TX,75229,445000,4,3.0,Walnut Hills 3rd Inst,1924,7492,1955,2,231,,Active,,,https://www.redfin.com/TX/Dallas/10734-Coogan-Dr-75229/home/30933603,NTREIS,20676605,N,Y,32.8932108,-96.8785722
MLS Listing,,Single Family Residential,5511 Glen Forest Ln,Dallas,TX,75241,200000,3,2.0,Glenview,1824,9540,1960,2,110,,Active,,,https://www.redfin.com/TX/Dallas/5511-Glen-Forest-Ln-75241/home/30936399,NTREIS,20676603,N,Y,32.6792807,-96.8197748
MLS Listing,,Single Family Residential,8046 Texridge Dr,Dallas,TX,75232,290000,3,2.0,Evergreen Meadows,1785,6970,2001,2,162,,Active,,,https://www.redfin.com/TX/Dallas/8046-Texridge-Dr-75232/home/31151783,NTREIS,20675648,N,Y,32.6517012,-96.8280319
MLS Listing,,Single Family Residential,3800 Miramar Ave,Highland Park,TX,75205,15950000,4,5.0,Highland Park,13405,22564,2000,2,1190,,Active,July-21-2024 01:00 PM,July-21-2024 03:00 PM,https://www.redfin.com/TX/Dallas/3800-Miramar-Ave-75205/home/32064194,NTREIS,20676418,N,Y,32.8313088,-96.7967474
MLS Listing,,Condo/Co-op,5335 Bent Tree Forest Dr #223,Dallas,TX,75248,150000,1,1.0,Bent Tree Forest Drive Condos,678,2178,1981,2,221,174,Active,,,https://www.redfin.com/TX/Dallas/5335-Bent-Tree-Forest-Dr-75248/unit-223/home/31131895,NTREIS,20676504,N,Y,32.9659803,-96.8166967
MLS Listing,,Townhouse,1426 Pecos St,Dallas,TX,75204,604000,2,2.5,Bryan Heights Ph 06,2265,1742,2002,2,267,,Active,July-20-2024 12:00 AM,July-20-2024 02:00 PM,https://www.redfin.com/TX/Dallas/1426-Pecos-St-75204/home/32255972,NTREIS,20676455,N,Y,32.7956261,-96.7842427
MLS Listing,,Single Family Residential,4315 Briar Creek Ln,Dallas,TX,75214,745000,3,2.0,Caruth Terrace,1680,9060,1959,2,443,,Active,July-20-2024 01:00 PM,July-20-2024 04:00 PM,https://www.redfin.com/TX/Dallas/4315-Briar-Creek-Ln-75214/home/30822905,NTREIS,20674248,N,Y,32.8394812,-96.7490681
MLS Listing,,Single Family Residential,9744 Burney Dr,Dallas,TX,75243,545000,3,3.0,Jackson Meadows,2472,9191,1980,2,220,,Active,,,https://www.redfin.com/TX/Dallas/9744-Burney-Dr-75243/home/31100020,NTREIS,20676437,N,Y,32.9205656,-96.7199667
MLS Listing,,Single Family Residential,6547 Lighthouse Way,Dallas,TX,75249,399000,4,2.5,Harbor Glen Ph 01,2648,6273,2006,2,151,20,Active,July-21-2024 01:00 PM,July-21-2024 03:00 PM,https://www.redfin.com/TX/Dallas/6547-Lighthouse-Way-75249/home/30761912,NTREIS,20673778,N,Y,32.6456347,-96.9720763
MLS Listing,,Single Family Residential,2206 Beaver Creek Rd,Wylie,TX,75098,394000,4,2.0,Hillside Bay,1853,21954,1983,2,213,,Active,,,https://www.redfin.com/TX/Wylie/2206-Beaver-Creek-Rd-75098/home/31938911,NTREIS,20676373,N,Y,33.0007982,-96.4979677
MLS Listing,,Single Family Residential,4209 Metropolitan Ave,Dallas,TX,75210,270000,3,2.0,Camps Alex,1202,6795,2022,2,225,,Active,,,https://www.redfin.com/TX/Dallas/4209-Metropolitan-Ave-75210/home/30804552,NTREIS,20676412,N,Y,32.7752723,-96.7497652
MLS Listing,,Vacant Land,210 W Suffolk Ave,Dallas,TX,75208,399000,,,Seymour Place,,6011,,2,,,Active,,,https://www.redfin.com/TX/Dallas/210-W-Suffolk-Ave-75208/home/30828308,NTREIS,20676174,N,Y,32.7360196,-96.8251557
MLS Listing,,Single Family Residential,10529 Newcombe Dr,Dallas,TX,75228,329990,3,2.0,Loveland,1464,7362,1951,2,225,,Active,,,https://www.redfin.com/TX/Dallas/10529-Newcombe-Dr-75228/home/30866116,NTREIS,20676345,N,Y,32.8404201,-96.6784614
MLS Listing,,Condo/Co-op,5200 Keller Springs Rd #1315,Dallas,TX,75248,350000,2,2.0,Bonaventure Condo,1685,331012,1981,2,208,1051,Active,,,https://www.redfin.com/TX/Dallas/5200-Keller-Springs-Rd-75248/unit-1315/home/31129158,NTREIS,20675541,N,Y,32.967975,-96.8184893
MLS Listing,,Single Family Residential,5606 Bryan Pkwy,Dallas,TX,75206,899000,3,2.5,Alta Vista,2488,3485,2016,2,361,,Active,July-20-2024 11:00 AM,July-20-2024 01:00 PM,https://www.redfin.com/TX/Dallas/5606-Bryan-Pkwy-75206/home/167548802,NTREIS,20675264,N,Y,32.8076719,-96.7691824
MLS Listing,,Single Family Residential,4107 Shadow Gables Dr,Dallas,TX,75287,350000,2,2.0,Bent Tree Gables,1278,3049,1984,2,274,130,Active,July-20-2024 12:00 AM,July-20-2024 02:00 PM,https://www.redfin.com/TX/Dallas/4107-Shadow-Gables-Dr-75287/home/32185918,NTREIS,20675477,N,Y,32.996208,-96.839799
MLS Listing,,Vacant Land,6543 Turner Way,Dallas,TX,75230,995000,,,C P Nevill 02,,16553,1953,2,,,Active,,,https://www.redfin.com/TX/Dallas/6543-Turner-Way-75230/home/31018631,NTREIS,20676310,N,Y,32.918641,-96.7928515
MLS Listing,,Townhouse,13506 Waterfall Way,Dallas,TX,75240,199900,2,2.0,Brook Green Three,1084,3093,1970,2,184,,Active,July-20-2024 11:00 AM,July-20-2024 01:00 PM,https://www.redfin.com/TX/Dallas/13506-Waterfall-Way-75240/home/31047769,NTREIS,20676342,N,Y,32.9319497,-96.7644077
MLS Listing,,Single Family Residential,6204 Rhapsody Ln,Dallas,TX,75241,269900,4,2.0,Singing Hills,1104,8886,1968,2,244,,Active,,,https://www.redfin.com/TX/Dallas/6204-Rhapsody-Ln-75241/home/30951055,NTREIS,20675864,N,Y,32.6719554,-96.8025113
MLS Listing,,Condo/Co-op,3130 N Harwood St #2401,Dallas,TX,75201,3400000,3,3.5,BLEU CIEL CONDO,3415,81457,2017,2,996,4089,Active,,,https://www.redfin.com/TX/Dallas/3130-N-Harwood-St-75201/unit-2401/home/58469589,NTREIS,20676349,N,Y,32.7972511,-96.811679
MLS Listing,,Condo/Co-op,7151 Gaston Ave #803,Dallas,TX,75214,205000,1,1.0,Oaks Of Lakewood Condo,705,195497,1983,2,291,269,Active,,,https://www.redfin.com/TX/Dallas/7151-Gaston-Ave-75214/unit-803/home/31177601,NTREIS,20675952,N,Y,32.8121915,-96.7309256
MLS Listing,,Condo/Co-op,14151 Montfort Dr #314,Dallas,TX,75254,250000,1,1.5,Lifescape Villas On Montfort,1001,463130,1981,2,250,340,Active,,,https://www.redfin.com/TX/Dallas/14151-Montfort-Dr-75254/unit-314/home/31174237,NTREIS,20675352,N,Y,32.941501,-96.8145537
MLS Listing,,Townhouse,309 N Denver,Dallas,TX,75203,719000,3,2.5,Steinmans,2719,7240,2024,2,264,,Active,,,https://www.redfin.com/TX/Dallas/309-N-Denver-St-75203/home/190539467,NTREIS,20670670,N,Y,32.7505528,-96.8192669
MLS Listing,,Single Family Residential,2015 Teagarden Ct,Dallas,TX,75217,270000,3,2.0,Teagarden Place,1602,8233,1998,2,169,,Active,,,https://www.redfin.com/TX/Dallas/2015-Teagarden-Ct-75217/home/31154452,NTREIS,20676317,N,Y,32.6754268,-96.662884
MLS Listing,,Single Family Residential,9525 Marimont Ln,Dallas,TX,75228,395000,3,2.0,Forest Elkins,1794,16988,1956,2,220,,Active,,,https://www.redfin.com/TX/Dallas/9525-Marimont-Ln-75228/home/31010936,NTREIS,20675949,N,Y,32.8195067,-96.663938
MLS Listing,,Single Family Residential,2532 Matland Dr,Dallas,TX,75237,225000,3,2.0,Country Club Manor,1603,14113,1965,2,140,,Active,,,https://www.redfin.com/TX/Dallas/2532-Matland-Dr-75237/home/30902517,NTREIS,20674323,N,Y,32.6670502,-96.8620374
MLS Listing,,Vacant Land,6620 S Lancaster Rd,Dallas,TX,75241,60000,,,Alameda Heights,,3006,,2,,,Active,,,https://www.redfin.com/TX/Dallas/6620-S-Lancaster-Rd-75241/home/30948576,NTREIS,20676160,N,Y,32.664351,-96.783501
MLS Listing,,Single Family Residential,2528 Matland Dr,Dallas,TX,75237,255000,3,2.5,Country Club Manor 02,2008,14288,1964,2,127,,Active,,,https://www.redfin.com/TX/Dallas/2528-Matland-Dr-75237/home/30902522,NTREIS,20674347,N,Y,32.667072,-96.8618121
MLS Listing,,Single Family Residential,202 Redwood Dr,Mesquite,TX,75181,259900,3,2.0,Woodland Park Rep,1093,7200,1974,2,238,,Active,,,https://www.redfin.com/TX/Mesquite/202-Redwood-St-75181/home/32116582,NTREIS,20672288,N,Y,32.7050658,-96.5721183
MLS Listing,,Single Family Residential,222 N Montclair Ave,Dallas,TX,75208,625000,2,2.0,Winnetka Heights,1799,7057,1925,2,347,,Active,July-21-2024 03:30 PM,July-21-2024 05:00 PM,https://www.redfin.com/TX/Dallas/222-N-Montclair-Ave-75208/home/30827877,NTREIS,20674243,N,Y,32.7473163,-96.8462561
MLS Listing,,Single Family Residential,18732 Park Grove Ln,Dallas,TX,75287,479900,4,2.5,Highlands Pkwy,2156,5663,1994,2,223,,Active,,,https://www.redfin.com/TX/Dallas/18732-Park-Grove-Ln-75287/home/32016308,NTREIS,20664173,N,Y,33.0055655,-96.8400724
MLS Listing,,Single Family Residential,6804 Bexar St,Dallas,TX,75215,459000,4,3.0,Lincoln Manor No 3,2300,4335,2024,2,200,,Active,,,https://www.redfin.com/TX/Dallas/6804-Bexar-St-75215/home/30969594,NTREIS,20675483,N,Y,32.7353566,-96.7533275
MLS Listing,,Vacant Land,8234 Garland Rd,Dallas,TX,75218,2250000,,,Forest Hills,,44997,,2,,,Active,,,https://www.redfin.com/TX/Dallas/8234-Garland-Rd-75218/home/30860398,NTREIS,20676150,N,Y,32.8153416,-96.7206091
MLS Listing,,Single Family Residential,5141 Goodwin Ave,Dallas,TX,75206,899900,3,2.0,Vickery Place Add,1997,8189,1926,2,451,,Active,July-20-2024 01:00 AM,July-20-2024 03:00 PM,https://www.redfin.com/TX/Dallas/5141-Goodwin-Ave-75206/home/30812061,NTREIS,20670553,N,Y,32.8237576,-96.783163
MLS Listing,,Single Family Residential,2306 Westbrook Dr,Carrollton,TX,75007,487500,4,2.0,Rollingwood Estate 7,2434,6273,1978,2,200,,Active,,,https://www.redfin.com/TX/Carrollton/2306-Westbrook-Dr-75007/home/32972239,NTREIS,20676082,N,Y,32.9898628,-96.8769875
MLS Listing,,Single Family Residential,1317 Compton St,Dallas,TX,75203,585000,3,3.0,Cliff Heights,2715,3136,2024,2,215,,Active,July-20-2024 12:00 PM,July-20-2024 02:00 PM,https://www.redfin.com/TX/Dallas/1317-Compton-St-75203/home/30829495,NTREIS,20676056,N,Y,32.7432609,-96.804828
MLS Listing,,Single Family Residential,904 Deerwood Dr,Dallas,TX,75232,238900,3,2.0,Polk Terrace Add,1236,8756,1956,2,193,,Active,,,https://www.redfin.com/TX/Dallas/904-Deerwood-Dr-75232/home/30937919,NTREIS,20675082,N,Y,32.6597074,-96.8373433
MLS Listing,,Vacant Land,3125 Tuskegee St,Dallas,TX,75215,50000,,,Liberty Place Addition,,5489,,2,,,Active,,,https://www.redfin.com/TX/Dallas/3125-Tuskegee-St-75215/home/30804285,NTREIS,20674567,N,Y,32.7662651,-96.7563554
MLS Listing,,Single Family Residential,6026 Meadowcreek Dr,Dallas,TX,75248,895000,4,3.5,Prestonwood Estates,4072,43560,1972,2,220,,Active,,,https://www.redfin.com/TX/Dallas/6026-Meadowcreek-Dr-75248/home/31076417,NTREIS,20675405,N,Y,32.9503953,-96.792633
MLS Listing,,Condo/Co-op,4845 Cedar Springs Rd #371,Dallas,TX,75219,199900,2,2.0,River Oaks Condos,961,287888,1970,2,208,518,Active,,,https://www.redfin.com/TX/Dallas/4845-Cedar-Springs-Rd-75219/unit-371/home/30814983,NTREIS,20671457,N,Y,32.8186468,-96.8221291
MLS Listing,,Single Family Residential,4606 Elderberry Dr,Garland,TX,75043,369000,4,2.0,Candlestick Cove 02,1797,8015,1983,2,205,,Active,,,https://www.redfin.com/TX/Garland/4606-Elderberry-Dr-75043/home/31358630,NTREIS,20675979,N,Y,32.8596656,-96.5627641
MLS Listing,,Single Family Residential,7607 Lavendale Ave,Dallas,TX,75230,1199000,4,2.5,Northaven Meadows,2214,16074,1971,2,542,,Active,,,https://www.redfin.com/TX/Dallas/7607-Lavendale-Ave-75230/home/30990667,NTREIS,20675856,N,Y,32.8980485,-96.7764623
MLS Listing,,Single Family Residential,6110 Sul Ross,Dallas,TX,75214,1150000,5,4.0,Caruth Meadows,3407,17860,1964,2,338,,Active,,,https://www.redfin.com/TX/Dallas/6110-Sul-Ross-Ln-75214/home/30867222,NTREIS,20675360,N,Y,32.8437064,-96.7604108
MLS Listing,,Townhouse,13703 Flagstone Ln,Dallas,TX,75240,275000,3,2.0,Brookgreen Twnhs 03,1408,5227,1970,2,195,432,Active,,,https://www.redfin.com/TX/Dallas/13703-Flagstone-Ln-75240/home/31047486,NTREIS,20666149,N,Y,32.9321679,-96.7668061
MLS Listing,,Single Family Residential,4314 Glenwick Ln,University Park,TX,75205,1835000,5,5.0,Highland Park High School,3425,3572,2023,2,536,,Active,,,https://www.redfin.com/TX/Dallas/4314-Glenwick-Ln-75205/home/182122429,NTREIS,20675929,N,Y,32.8475489,-96.8091445
MLS Listing,,Single Family Residential,3201 Hanover St,University Park,TX,75225,2500000,4,4.5,University Heights Sec 02,3735,10062,1940,2,669,,Active,,,https://www.redfin.com/TX/Dallas/3201-Hanover-St-75225/home/32102616,NTREIS,20674036,N,Y,32.8546626,-96.7831318
MLS Listing,,Single Family Residential,10319 Glen Vista Dr,Dallas,TX,75217,295000,4,2.0,Forest Grove 07,1527,9670,1995,2,193,,Active,,,https://www.redfin.com/TX/Dallas/10319-Glen-Vista-Dr-75217/home/31142974,NTREIS,20673028,N,Y,32.7302303,-96.6458129
MLS Listing,,Townhouse,6847 Anglebluff Cir,Dallas,TX,75248,445000,3,3.0,Prestonwood Hillcrest Twnhs,2649,3659,1974,2,168,130,Active,,,https://www.redfin.com/TX/Dallas/6847-Anglebluff-Cir-75248/home/31080298,NTREIS,20675335,N,Y,32.9657299,-96.7898059
MLS Listing,,Single Family Residential,2246 Harding St,Dallas,TX,75215,315000,3,2.0,Ervay Cedars,1565,6273,2023,2,201,,Active,,,https://www.redfin.com/TX/Dallas/2246-Harding-St-75215/home/30817015,NTREIS,20675877,N,Y,32.747986,-96.7575462
MLS Listing,,Single Family Residential,104 Scenic Dr,Heath,TX,75032,350000,3,2.0,Antigua Bay,1668,9453,1978,2,210,6,Active,,,https://www.redfin.com/TX/Rockwall/104-Scenic-Dr-75032/home/33899874,NTREIS,20675779,N,Y,32.8193022,-96.4917805
MLS Listing,,Single Family Residential,2326 Ben Hur St,Dallas,TX,75253,210000,2,2.0,Garden Heights Add Un 02,1358,7449,1930,2,155,,Active,,,https://www.redfin.com/TX/Dallas/2326-Ben-Hur-St-75253/home/31119986,NTREIS,20674936,N,Y,32.6750215,-96.6165117
MLS Listing,,Condo/Co-op,3310 Fairmount St Unit 15C,Dallas,TX,75201,899000,2,2.0,Park Towers Condo,2302,104108,1964,2,391,2177,Active,July-21-2024 01:30 PM,July-21-2024 03:30 PM,https://www.redfin.com/TX/Dallas/3310-Fairmount-St-75201/unit-15C/home/31178955,NTREIS,20664018,N,Y,32.8013384,-96.8084726
MLS Listing,,Townhouse,6006 Oram St Unit A,Dallas,TX,75206,675000,3,3.5,Oram Heights,1914,1873,2003,2,353,,Active,,,https://www.redfin.com/TX/Dallas/6006-Oram-St-75206/unit-A/home/30740007,NTREIS,20674256,N,Y,32.8137613,-96.7635313
MLS Listing,,Single Family Residential,3914 Spence St,Dallas,TX,75215,129900,2,1.5,Featherstone Etal,1232,4356,1925,2,105,,Active,,,https://www.redfin.com/TX/Dallas/3914-Spence-St-75215/home/30796492,NTREIS,20674890,N,Y,32.7533611,-96.7684503
MLS Listing,,Single Family Residential,1103 Mount Auburn Ave,Dallas,TX,75223,590000,3,2.0,Mount Auburn,1595,7492,1947,2,370,,Active,July-20-2024 12:00 PM,July-20-2024 02:00 PM,https://www.redfin.com/TX/Dallas/1103-Mount-Auburn-Ave-75223/home/30800655,NTREIS,20675812,N,Y,32.7970345,-96.7452082
MLS Listing,,Single Family Residential,5030 Flanagan Dr,Forney,TX,75126,335000,4,2.0,Clements Ranch Ph 2b,2092,6752,2019,2,160,55,Active,,,https://www.redfin.com/TX/Forney/5030-Flanagan-Dr-75126/home/169127843,NTREIS,20665295,N,Y,32.7955248,-96.4883111
MLS Listing,,Single Family Residential,3859 Cortez Dr,Dallas,TX,75220,1199000,4,4.5,Ridgecrest Village,3644,8843,2019,2,329,,Active,July-21-2024 02:00 PM,July-21-2024 04:00 PM,https://www.redfin.com/TX/Dallas/3859-Cortez-Dr-75220/home/30911854,NTREIS,20667308,N,Y,32.8664934,-96.8505372
MLS Listing,,Condo/Co-op,2200 Victory Ave #601,Dallas,TX,75219,699950,1,1.5,The House,1540,53709,2007,2,455,1450,Active,,,https://www.redfin.com/TX/Dallas/2200-Victory-Ave-75219/unit-601/home/30782300,NTREIS,20675784,N,Y,32.7849451,-96.8096115
MLS Listing,,Single Family Residential,3259 Norcross Ln,Dallas,TX,75229,700000,3,2.0,Sparkman Club Estates,2097,9888,1959,2,334,83,Active,July-20-2024 01:00 PM,July-20-2024 03:00 PM,https://www.redfin.com/TX/Dallas/3259-Norcross-Ln-75229/home/30930713,NTREIS,20668265,N,Y,32.8898873,-96.8677287
MLS Listing,,Condo/Co-op,14333 Preston Rd #1106,Dallas,TX,75254,310000,2,2.5,Preston On Lake Condo,1221,438126,1982,2,254,419,Active,,,https://www.redfin.com/TX/Dallas/14333-Preston-Rd-75254/unit-1106/home/31180552,NTREIS,20670167,N,Y,32.9447254,-96.805639
MLS Listing,,Single Family Residential,4528 W Amherst Ave,Dallas,TX,75209,2100000,5,5.0,Linwood Place,4501,7231,2019,2,467,,Active,,,https://www.redfin.com/TX/Dallas/4528-W-Amherst-Ave-75209/home/30881104,NTREIS,20669899,N,Y,32.8520121,-96.8316609
MLS Listing,,Single Family Residential,3348 Norcross Ln,Dallas,TX,75229,775000,4,2.0,Sparkman Club Estates,2734,9583,1959,2,283,83,Active,July-20-2024 01:00 AM,July-20-2024 03:00 PM,https://www.redfin.com/TX/Dallas/3348-Norcross-Ln-75229/home/30930696,NTREIS,20675362,N,Y,32.8895649,-96.8658708
MLS Listing,,Single Family Residential,4431 Hockaday Dr,Dallas,TX,75229,2150000,4,4.0,North Highlands Estates,3535,16248,1961,2,608,,Active,,,https://www.redfin.com/TX/Dallas/4431-Hockaday-Dr-75229/home/30926990,NTREIS,20675539,N,Y,32.9074114,-96.8332156
MLS Listing,,Single Family Residential,4501 Grantham Dr,Garland,TX,75043,424900,4,3.5,Shores of Wellington 2,2898,7754,2001,2,147,40,Active,,,https://www.redfin.com/TX/Garland/4501-Grantham-Dr-75043/home/32225781,NTREIS,20675231,N,Y,32.8605002,-96.5648127
MLS Listing,,Single Family Residential,1526 Padgitt Ave,Dallas,TX,75203,270000,4,2.0,Cedar Cliff,1012,7780,1923,3,267,,Active,July-20-2024 12:00 AM,July-20-2024 02:00 PM,https://www.redfin.com/TX/Dallas/1526-Padgitt-Ave-75203/home/30837264,NTREIS,20672418,N,Y,32.7409015,-96.7989579
MLS Listing,,Single Family Residential,2322 Clymer St,Dallas,TX,75212,350000,3,2.0,Westwood,1350,7492,1984,3,259,,Active,,,https://www.redfin.com/TX/Dallas/2322-Clymer-St-75212/home/30986430,NTREIS,20675637,N,Y,32.7711669,-96.9080112
MLS Listing,,Single Family Residential,10023 Windledge Dr,Dallas,TX,75238,900000,4,3.0,Lake North Estates,3246,8756,1964,3,277,,Active,,,https://www.redfin.com/TX/Dallas/10023-Windledge-Dr-75238/home/31061972,NTREIS,20675575,N,Y,32.8844939,-96.7126589
MLS Listing,,Single Family Residential,3811 Lenel Dr,Dallas,TX,75220,408900,3,1.0,Berkshire Add,1203,8538,1950,3,340,,Active,,,https://www.redfin.com/TX/Dallas/3811-Lenel-Dr-75220/home/30856333,NTREIS,20675339,N,Y,32.8626818,-96.8526108
MLS Listing,,Single Family Residential,3648 Copper Stone Dr,Dallas,TX,75287,530000,4,3.0,Bent Tree Hills,2683,8146,1995,3,198,15,Active,July-20-2024 01:00 PM,July-20-2024 03:00 PM,https://www.redfin.com/TX/Dallas/3648-Copper-Stone-Dr-75287/home/33044762,NTREIS,20665366,N,Y,32.9911139,-96.8519446
MLS Listing,,Single Family Residential,4017 Rosa Rd,Dallas,TX,75220,750000,2,1.0,Midway Highlands,1536,12023,1950,3,488,,Active,,,https://www.redfin.com/TX/Dallas/4017-Rosa-Rd-75220/home/30909574,NTREIS,20675562,N,Y,32.8671813,-96.8442709
MLS Listing,,Single Family Residential,3715 Rockdale Dr,Dallas,TX,75220,449000,2,1.0,Marsh Lane,1212,8102,1950,3,370,,Active,,,https://www.redfin.com/TX/Dallas/3715-Rockdale-Dr-75220/home/30912024,NTREIS,20675529,N,Y,32.8768769,-96.8554917
MLS Listing,,Condo/Co-op,3100 Cole Ave #112,Dallas,TX,75204,290000,1,1.0,Sutton Place Condos,699,,1984,3,415,269,Active,,,https://www.redfin.com/TX/Dallas/3100-Cole-Ave-75204/unit-112/home/32260015,NTREIS,20650449,N,Y,32.803199,-96.8013179
MLS Listing,,Single Family Residential,1806 Maryland Ave,Dallas,TX,75216,359900,4,3.0,Trinity Heights,1460,7362,1930,3,247,,Active,,,https://www.redfin.com/TX/Dallas/1806-Maryland-Ave-75216/home/30834065,NTREIS,20675494,N,Y,32.7260293,-96.81291
MLS Listing,,Single Family Residential,1737 Oak Hill Cir,Dallas,TX,75217,180000,2,1.0,Oak Hill Park Annex,791,7405,1951,3,228,,Active,,,https://www.redfin.com/TX/Dallas/1737-Oak-Hill-Cir-75217/home/30922515,NTREIS,20675489,N,Y,32.7418123,-96.670624
MLS Listing,,Single Family Residential,2011 Bayside St,Dallas,TX,75212,894990,4,3.0,Roosevelt Manor,3136,5445,2021,3,285,,Active,,,https://www.redfin.com/TX/Dallas/2011-Bayside-St-75212/home/30978376,NTREIS,20660057,N,Y,32.7888895,-96.8539407
MLS Listing,,Single Family Residential,1506 Las Pinas Ct,Dallas,TX,75211,325000,4,2.0,Las Haciendas 03,1595,11151,1998,3,204,,Active,,,https://www.redfin.com/TX/Dallas/1506-Las-Pinas-Ct-75211/home/31138140,NTREIS,20675426,N,Y,32.7290311,-96.8918185
MLS Listing,,Single Family Residential,3 Meadowlake Dr,Heath,TX,75032,1700000,4,4.5,Meadowlake Village,4904,55757,1986,3,347,,Active,,,https://www.redfin.com/TX/Rockwall/3-Meadowlake-Dr-75032/home/33914940,NTREIS,20673793,N,Y,32.8481409,-96.4897112
MLS Listing,,Single Family Residential,2910 E Perryton Dr,Dallas,TX,75224,248000,2,1.5,East-O-Kiest Park,958,8233,1951,3,259,,Active,,,https://www.redfin.com/TX/Dallas/2910-E-Perryton-Dr-75224/home/30898377,NTREIS,20675402,N,Y,32.7135633,-96.8448781
MLS Listing,,Single Family Residential,1814 Temper Ln,Dallas,TX,75253,254999,3,2.0,Wright Farms,1411,5759,2024,3,181,18,Active,,,https://www.redfin.com/TX/Dallas/1814-Temper-Ln-75253/home/191396499,NTREIS,20675400,N,Y,32.6843858,-96.607481
MLS Listing,,Single Family Residential,1869 Temper Ln,Dallas,TX,75253,266499,3,2.0,Wright Farms,1260,5759,2024,3,212,217,Active,,,https://www.redfin.com/TX/Dallas/1869-Temper-Ln-75253/home/191520733,NTREIS,20675387,N,Y,32.6849253,-96.606785
MLS Listing,,Single Family Residential,1875 Temper Ln,Dallas,TX,75253,288499,4,2.0,Wright Farms,1667,5759,2024,3,173,18,Active,,,https://www.redfin.com/TX/Dallas/1875-Temper-Ln-75253/home/191580887,NTREIS,20675367,N,Y,32.6848898,-96.6067156
MLS Listing,,Single Family Residential,4322 Canal St,Dallas,TX,75210,285000,3,2.0,Swansons,1713,6273,2024,3,166,,Active,,,https://www.redfin.com/TX/Dallas/4322-Canal-St-75210/home/30805466,NTREIS,20675359,N,Y,32.7742481,-96.7451818
